"trial_type","rt","stimulus","response","trial_index","plugin_version","time_elapsed","subject_id","prolific_id","study_id","session_id","experiment_name","experiment_version","selected_config","frequency_ratio","time_pressure","payoff_structure","angle_mapping","selected_training_block_id","selected_test_block_id","consent_response","consent_timestamp","compliance_no_writing","compliance_no_ai","is_correct","response_text","target","angle","targetFreq","value","leftLabel","rightLabel","trial_id","is_first_attempt","first_attempt_errors_count","familiarization_block_iteration","familiarization_trial_number","block_first_attempt_errors","block_total_trials","block_error_rate","block_correct_rate","block_will_loop","outer_loop_iteration","recall_trial_number","recall_correct","recall_total","recall_threshold_met","recall_iteration","result","success","nearest_trained_angle","next_nearest_label","next_nearest_angle","is_critical","bonus_points","distance_to_treasure","entered_angle","total_points","timed_out","found_treasure","survey_difficulty","survey_confidence","survey_study_purpose","survey_learning_strategies","survey_comments","demographics_age","demographics_gender","ai_usage","ai_usage_description"
"survey-html-form","3942","","{""exposure-response"":""blit""}","10","null","112411","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","blit","blit","285","LF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2711","","{""exposure-response"":""noom""}","11","null","115133","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","noom","noom","330","LF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15387","
    <div class=""instruction-text"">
      <h2>Learning Elvish Directions</h2>
      <p>Let's start learning to read the compass. You will see a direction and two potential words for that direction. Type the word that you think is correct. We'll keep practicing until you've learned all the directions. A buzz will play if you got the trial incorrect.</p>
      <p class=""prompt-text"">Press any key to begin</p>
    </div>
  ","Enter","12","2.1.0","130521","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","","","","13","2.1.0","130522","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","4160","","{""familiarization-response"":""gled""}","1","null","134685","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","gled","gled","60","HF","","gled","noobda","8","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","10492","","{""familiarization-response"":""gled""}","2","null","145183","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","gled","noom","330","LF","","noom","gled","10","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2832","","{""familiarization-response"":""gled""}","2","null","148022","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","gled","noom","330","LF","","noom","gled","10","0","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3863","","{""familiarization-response"":""noom""}","2","null","151890","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","noom","noom","330","LF","","noom","gled","10","0","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3675","","{""familiarization-response"":""clate""}","3","null","155571","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","clate","noobda","195","HF","","clate","noobda","7","1","2","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3060","","{""familiarization-response"":""noobda""}","3","null","158643","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","noobda","noobda","195","HF","","clate","noobda","7","0","2","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2675","","{""familiarization-response"":""pim""}","4","null","161325","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","pim","grah","240","HF","","grah","pim","19","1","3","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3821","","{""familiarization-response"":""grah""}","4","null","165160","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","grah","grah","240","HF","","grah","pim","19","0","3","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","6718","","{""familiarization-response"":""noobda""}","5","null","171889","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","noobda","pim","15","HF","","noobda","pim","1","1","4","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3360","","{""familiarization-response"":""pim""}","5","null","175255","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","pim","pim","15","HF","","noobda","pim","1","0","4","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3340","","{""familiarization-response"":""grah""}","6","null","178608","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","grah","gled","60","HF","","gled","grah","2","1","5","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2301","","{""familiarization-response"":""gled""}","6","null","180914","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","gled","gled","60","HF","","gled","grah","2","0","5","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2880","","{""familiarization-response"":""gled""}","7","null","183799","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","gled","gled","60","HF","","noom","gled","11","1","5","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2790","","{""familiarization-response"":""gorm""}","8","null","186594","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","gorm","pim","15","HF","","gorm","pim","6","1","6","1","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2159","","{""familiarization-response"":""pim""}","8","null","188759","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","pim","pim","15","HF","","gorm","pim","6","0","6","1","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3436","","{""familiarization-response"":""pim""}","9","null","192200","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","pim","pim","15","HF","","grah","pim","15","1","6","1","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","6153","","{""familiarization-response"":""noobda""}","10","null","198358","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","noobda","noobda","195","HF","","gled","noobda","5","1","6","1","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3473","","{""familiarization-response"":""gled""}","11","null","201842","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","gled","gled","60","HF","","gled","grah","4","1","6","1","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","8369","","{""familiarization-response"":""pim""}","12","null","210218","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","pim","grah","240","HF","","grah","pim","3","1","7","1","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2713","","{""familiarization-response"":""grah""}","12","null","212944","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","grah","grah","240","HF","","grah","pim","3","0","7","1","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2430","","{""familiarization-response"":""pim""}","13","null","215379","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","0","pim","grah","240","HF","","pim","grah","12","1","8","1","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","2937","","{""familiarization-response"":""grah""}","13","null","218326","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","grah","grah","240","HF","","pim","grah","12","0","8","1","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","3282","","{""familiarization-response"":""noobda""}","14","null","221622","pjem3v002l","676213c42b2ea1a4506bdf1c","6977feeb645218d91b39f802","6978057ef77b56c468b5d08a","elves_treasure_hunt","1.2.1","1-4_10","1:4","10","linear","{""angle_1"":""pim"",""angle_2"":""gled"",""angle_3"":""clate"",""angle_4"":""gorm"",""angle_5"":""noobda"",""angle_6"":""grah"",""angle_7"":""blit"",""angle_8"":""noom""}","8","24","","","","","1","noobda","noobda","195","HF","","noobda","grah","20","1","8","1","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
